open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base_volume,taker_buy_quote_volume,symbol,open_time_formatted,close_time_formatted
1753056000000,117265.11,119676.73,116515.0,117380.36,17107.33128,1753142399999,2020783266.9633648,2509543,8426.31812,995117241.6679094,BTCUSDT,2025-07-21,2025-07-21 23:59:59.999
1753142400000,117380.36,120247.8,116128.0,119954.42,20959.12973,1753228799999,2481252763.651911,2778733,10811.45507,1280627214.6285224,BTCUSDT,2025-07-22,2025-07-22 23:59:59.999
1753228800000,119954.43,120090.0,117301.0,118755.99,14558.75083,1753315199999,1722126986.886661,2101404,7070.08701,836266328.7446831,BTCUSDT,2025-07-23,2025-07-23 23:59:59.999
1753315200000,118756.0,119450.0,117103.1,118340.99,15806.89043,1753401599999,1873181653.2018075,2081435,7651.73992,906619084.6035931,BTCUSDT,2025-07-24,2025-07-24 23:59:59.999
1753401600000,118340.98,118451.57,114723.16,117614.31,38406.34873,1753487999999,4456778786.620494,3282355,17042.77355,1977873720.8964725,BTCUSDT,2025-07-25,2025-07-25 23:59:59.999
1753488000000,117614.31,118297.35,117138.38,117919.99,6991.67206,1753574399999,823629079.7493103,790372,3167.88355,373290310.2164352,BTCUSDT,2025-07-26,2025-07-26 23:59:59.999
1753574400000,117919.99,119766.65,117825.5,119415.55,9328.30919,1753660799999,1107883542.1607983,1095080,5238.30358,622261561.2507277,BTCUSDT,2025-07-27,2025-07-27 23:59:59.999
1753660800000,119415.56,119800.0,117427.5,118062.32,13961.74754,1753747199999,1655882235.896518,1824777,7224.91774,857128354.2234088,BTCUSDT,2025-07-28,2025-07-28 23:59:59.999
1753747200000,118062.32,119273.36,116950.75,117950.76,15137.93445,1753833599999,1788682083.6856463,1956694,7988.93736,944162800.0745873,BTCUSDT,2025-07-29,2025-07-29 23:59:59.999
1753833600000,117950.75,118792.0,115796.23,117840.3,15586.73631,1753919999999,1832696878.222986,1997369,7803.61434,917632890.2336526,BTCUSDT,2025-07-30,2025-07-30 23:59:59.999
1753920000000,117840.29,118922.45,115500.0,115764.08,17010.0073,1754006399999,2002870016.7022426,1859532,8313.51616,979519362.0685424,BTCUSDT,2025-07-31,2025-07-31 23:59:59.999
1754006400000,115764.07,116052.0,112722.58,113297.93,24487.10206,1754092799999,2810268577.15137,4160829,11487.2212,1318593418.0612547,BTCUSDT,2025-08-01,2025-08-01 23:59:59.999
1754092800000,113297.92,114063.49,112003.0,112546.35,11507.33428,1754179199999,1301882737.326722,2165714,5060.00835,572586383.0717313,BTCUSDT,2025-08-02,2025-08-02 23:59:59.999
1754179200000,112546.35,114799.97,111920.0,114208.8,7397.76046,1754265599999,841090034.1542541,1419281,3738.18331,425246221.2955304,BTCUSDT,2025-08-03,2025-08-03 23:59:59.999
1754265600000,114208.81,115720.0,114107.6,115055.03,9667.67916,1754351999999,1109938874.0629709,1954230,4715.29351,541443274.8093747,BTCUSDT,2025-08-04,2025-08-04 23:59:59.999
1754352000000,115055.03,115127.81,112650.0,114129.75,12042.79078,1754438399999,1371861747.1466167,2581052,5622.66754,640570774.1010684,BTCUSDT,2025-08-05,2025-08-05 23:59:59.999
1754438400000,114129.75,115716.0,113355.13,114992.27,9761.15318,1754524799999,1118028732.8589184,2026500,4872.24748,558193207.677072,BTCUSDT,2025-08-06,2025-08-06 23:59:59.999
1754524800000,114992.27,117621.0,114259.0,117472.01,13468.56263,1754611199999,1564454297.836927,2314671,7008.73753,814088870.444632,BTCUSDT,2025-08-07,2025-08-07 23:59:59.999
1754611200000,117472.02,117630.0,115878.71,116674.74,10045.31278,1754697599999,1172199778.7242546,2095304,4584.90574,534970598.4687502,BTCUSDT,2025-08-08,2025-08-08 23:59:59.999
1754697600000,116674.74,117944.05,116299.13,116462.25,9514.13144,1754783999999,1111837601.7023723,1390951,4869.85416,569228301.1169946,BTCUSDT,2025-08-09,2025-08-09 23:59:59.999
1754784000000,116462.25,119311.11,116460.63,119294.01,14322.77073,1754870399999,1694198747.8718708,2317065,8023.43513,949082473.721322,BTCUSDT,2025-08-10,2025-08-10 23:59:59.999
1754870400000,119294.27,122335.16,118050.11,118686.0,26494.33429,1754956799999,3194611530.5410695,4021743,13243.42946,1596640461.643077,BTCUSDT,2025-08-11,2025-08-11 23:59:59.999
1754956800000,118686.0,120324.43,118207.47,120134.08,16720.10893,1755043199999,1992762473.5852578,2737841,9265.05962,1104367998.1961715,BTCUSDT,2025-08-12,2025-08-12 23:59:59.999
1755043200000,120134.09,123667.79,118920.92,123306.43,23210.07102,1755129599999,2811581348.3874574,3712817,11931.26825,1446045988.0483146,BTCUSDT,2025-08-13,2025-08-13 23:59:59.999
1755129600000,123306.44,124474.0,117180.0,118295.09,27980.947586,1755215999999,3359128391.108524,4350449,13402.078476,1608719584.8697336,BTCUSDT,2025-08-14,2025-08-14 23:59:59.999
1755216000000,118295.09,119216.82,116803.99,117342.05,13623.33874,1755302399999,1607609329.685101,2895016,6141.41708,724799635.8172467,BTCUSDT,2025-08-15,2025-08-15 23:59:59.999
1755302400000,117342.04,117898.99,117143.98,117380.66,6393.68117,1755388799999,751719391.7723638,1179842,2995.22865,352158781.0964551,BTCUSDT,2025-08-16,2025-08-16 23:59:59.999
1755388800000,117380.66,118575.0,117172.21,117405.01,5898.64192,1755475199999,695629197.9038073,1177563,2804.73113,330799448.0903654,BTCUSDT,2025-08-17,2025-08-17 23:59:59.999
1755475200000,117405.01,117543.75,114640.14,116227.05,17745.93954,1755561599999,2053814085.4717774,3346280,7647.70667,885108979.4887486,BTCUSDT,2025-08-18,2025-08-18 23:59:59.999
1755561600000,116227.05,116725.69,112732.58,112872.94,18065.47424,1755647999999,2065010895.8584664,3291182,8609.4137,984093545.5944221,BTCUSDT,2025-08-19,2025-08-19 23:59:59.999
1755648000000,112872.95,114615.38,112380.0,114271.24,15636.34194,1755734399999,1776149566.1247735,2998370,7209.58575,819330970.2158619,BTCUSDT,2025-08-20,2025-08-20 23:59:59.999
1755734400000,114271.23,114821.76,112015.67,112500.0,10839.69235,1755820799999,1227373788.615563,2357380,5346.48007,605400341.4544928,BTCUSDT,2025-08-21,2025-08-21 23:59:59.999
1755820800000,112500.0,117429.05,111684.79,116935.99,23128.09037,1755907199999,2656625122.2777867,3438518,11843.59711,1359907711.8726692,BTCUSDT,2025-08-22,2025-08-22 23:59:59.999
1755907200000,116936.0,117030.0,114560.0,115438.05,11329.36197,1755993599999,1308825428.0143585,1559569,5083.35014,587273893.1314433,BTCUSDT,2025-08-23,2025-08-23 23:59:59.999
1755993600000,115438.06,115666.68,110680.0,113493.59,21175.98462,1756079999999,2411284606.1891766,2573906,9325.0671,1061855201.3343123,BTCUSDT,2025-08-24,2025-08-24 23:59:59.999
1756080000000,113493.59,113667.28,109274.1,110111.98,25182.79379,1756166399999,2805570653.631023,4695718,11387.5817,1269662985.3441799,BTCUSDT,2025-08-25,2025-08-25 23:59:59.999
1756166400000,110111.98,112371.0,108666.66,111763.22,18452.43877,1756252799999,2033437347.4999392,4077474,9863.43157,1087468493.596964,BTCUSDT,2025-08-26,2025-08-26 23:59:59.999
1756252800000,111763.22,112625.0,110345.42,111262.01,13392.60875,1756339199999,1493774927.190832,3111496,6261.8455,698586344.1774796,BTCUSDT,2025-08-27,2025-08-27 23:59:59.999
1756339200000,111262.01,113485.9,110862.42,112566.9,11104.27744,1756425599999,1250788481.9453218,2066780,5139.46509,578866003.6838148,BTCUSDT,2025-08-28,2025-08-28 23:59:59.999
1756425600000,112566.9,112638.64,107463.9,108377.4,22580.31045,1756511999999,2475492492.57753,3606959,10616.35644,1164321513.1044571,BTCUSDT,2025-08-29,2025-08-29 23:59:59.999
1756512000000,108377.4,108926.15,107350.1,108816.33,10708.39159,1756598399999,1160666772.7387524,1411040,5797.17783,628457794.843401,BTCUSDT,2025-08-30,2025-08-30 23:59:59.999
1756598400000,108816.33,109480.02,108076.93,108246.35,9489.51596,1756684799999,1031806894.3513318,1366633,4573.61058,497406888.1691883,BTCUSDT,2025-08-31,2025-08-31 23:59:59.999
1756684800000,108246.36,109912.4,107255.0,109237.42,16053.60219,1756771199999,1742516638.781135,2729384,7532.99101,817730948.9844334,BTCUSDT,2025-09-01,2025-09-01 23:59:59.999
1756771200000,109237.43,111771.52,108393.39,111240.01,18510.28756,1756857599999,2042681451.9016385,2596328,9088.71727,1003032805.5367996,BTCUSDT,2025-09-02,2025-09-02 23:59:59.999
1756857600000,111240.01,112575.27,110528.71,111705.71,11773.72084,1756943999999,1313762617.3436644,2214249,5539.29462,618293676.5075179,BTCUSDT,2025-09-03,2025-09-03 23:59:59.999
1756944000000,111705.72,112180.0,109329.12,110730.87,12203.13536,1757030399999,1349031325.5320847,2230255,6070.78151,670681185.82571,BTCUSDT,2025-09-04,2025-09-04 23:59:59.999
